index,position,red,green,blue,alpha
214,0.83921568627450982,0.90918877354863514,0.35517108804306036,0.281199538638985,1
215,0.84313725490196079,0.9044213763936948,0.34794309880815066,0.28304498269896194,1
216,0.84705882352941175,0.89965397923875434,0.34071510957324103,0.28489042675893889,1
217,0.85098039215686272,0.894886582083814,0.33348712033833139,0.28673587081891583,1
218,0.85490196078431369,0.89011918492887354,0.32625913110342175,0.28858131487889277,1
219,0.85882352941176465,0.8853517877739332,0.31903114186851211,0.29042675893886966,1
220,0.86274509803921573,0.88058439061899274,0.31180315263360248,0.2922722029988466,1
221,0.8666666666666667,0.87581699346405228,0.30457516339869284,0.29411764705882354,1
222,0.87058823529411766,0.87104959630911194,0.29734717416378315,0.29596309111880048,1
223,0.87450980392156863,0.86628219915417148,0.29011918492887351,0.29780853517877742,1
224,0.8784313725490196,0.86151480199923114,0.28289119569396382,0.29965397923875436,1
225,0.88235294117647056,0.85674740484429068,0.27566320645905418,0.30149942329873125,1
226,0.88627450980392153,0.85198000768935023,0.26843521722414454,0.30334486735870819,1
227,0.8901960784313725,0.84721261053440988,0.2612072279892349,0.30519031141868513,1
228,0.89411764705882357,0.84244521337946965,0.25397923875432549,0.30703575547866202,1
229,0.89803921568627454,0.83767781622452908,0.2467512495194156,0.30888119953863902,1
230,0.90196078431372551,0.83106497500961174,0.23844675124951942,0.30880430603613995,1
231,0.90588235294117647,0.8226066897347174,0.22906574394463669,0.30680507497116494,1
232,0.90980392156862744,0.81414840445982317,0.21968473663975394,0.30480584390618992,1
233,0.9137254901960784,0.80569011918492894,0.21030372933487121,0.30280661284121491,1
234,0.91764705882352937,0.7972318339100346,0.20092272202998845,0.30080738177623995,1
235,0.92156862745098034,0.78877354863514038,0.19154171472510573,0.29880815071126493,1
236,0.92549019607843142,0.78031526336024615,0.182160707420223,0.29680891964628991,1
237,0.92941176470588238,0.77185697808535181,0.17277970011534027,0.2948096885813149,1
238,0.93333333333333335,0.76339869281045758,0.16339869281045752,0.29281045751633988,1
239,0.93725490196078431,0.75494040753556324,0.15401768550557476,0.29081122645136487,1
240,0.94117647058823528,0.74648212226066901,0.14463667820069204,0.28881199538638985,1
241,0.94509803921568625,0.73802383698577478,0.13525567089580931,0.28681276432141484,1
242,0.94901960784313721,0.72956555171088044,0.12587466359092658,0.28481353325643988,1
243,0.95294117647058818,0.72110726643598622,0.11649365628604383,0.28281430219146486,1
244,0.95686274509803926,0.7126489811610921,0.10711264898116138,0.2808150711264899,1
245,0.96078431372549022,0.70419069588619765,0.097731641676278375,0.27881584006151483,1
246,0.96470588235294119,0.69573241061130342,0.08835063437139562,0.27681660899653981,1
247,0.96862745098039216,0.68727412533640908,0.078969627066512893,0.2748173779315648,1
248,0.97254901960784312,0.67881584006151485,0.069588619761630166,0.27281814686658978,1
249,0.97647058823529409,0.67035755478662051,0.060207612456747439,0.27081891580161477,1
250,0.98039215686274506,0.66189926951172628,0.050826605151864684,0.26881968473663975,1
251,0.98431372549019602,0.65344098423683206,0.04144559784698193,0.26682045367166474,1
252,0.9882352941176471,0.64498269896193772,0.032064590542099203,0.26482122260668978,1
253,0.99215686274509807,0.63652441368704349,0.022683583237216476,0.26282199154171476,1
254,0.99607843137254903,0.62806612841214915,0.013302575932333721,0.26082276047673975,1
255,1,0.61960784313725492,0.0039215686274509803,0.25882352941176473,1
